Driver,DriverNumber,Team,LapNumber,LapTime,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,IsAccurate,TrackStatus,Deleted,DeletedReason,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds
VER,1,Red Bull Racing,14,0 days 00:01:27.366000,3.0,,,0 days 00:00:28.269000,0 days 00:00:35.290000,0 days 00:00:23.807000,313.0,264.0,250.0,322.0,SOFT,4.0,True,True,1,,,87.366,28.269,35.29,23.807
VER,1,Red Bull Racing,15,0 days 00:01:37.323000,3.0,,0 days 00:56:21.237000,0 days 00:00:31.347000,0 days 00:00:39.654000,0 days 00:00:26.322000,270.0,242.0,,282.0,SOFT,5.0,True,False,1,,,97.323,31.347,39.654,26.322
VER,1,Red Bull Racing,16,,4.0,0 days 00:59:32.502000,,,0 days 00:00:41.516000,0 days 00:00:28.751000,286.0,238.0,255.0,278.0,SOFT,1.0,True,False,1,,,,,41.516,28.751
VER,1,Red Bull Racing,17,0 days 00:01:26.796000,4.0,,,0 days 00:00:28.138000,0 days 00:00:35.077000,0 days 00:00:23.581000,313.0,262.0,252.0,320.0,SOFT,2.0,True,True,1,,,86.796,28.138,35.077,23.581
VER,1,Red Bull Racing,18,0 days 00:01:46.676000,4.0,,0 days 01:04:26.250000,0 days 00:00:34.419000,0 days 00:00:43.534000,0 days 00:00:28.723000,233.0,231.0,,254.0,SOFT,3.0,True,False,1,,,106.676,34.419,43.534,28.723
VER,1,Red Bull Racing,19,,5.0,0 days 01:10:59.990000,,,0 days 00:00:44.411000,0 days 00:00:28.155000,266.0,233.0,256.0,275.0,SOFT,1.0,True,False,1,,,,,44.411,28.155
VER,1,Red Bull Racing,20,0 days 00:01:26.350000,5.0,,,0 days 00:00:28.036000,0 days 00:00:34.712000,0 days 00:00:23.602000,313.0,262.0,252.0,321.0,SOFT,2.0,True,True,1,,,86.35,28.036,34.712,23.602
VER,1,Red Bull Racing,21,0 days 00:01:44.001000,5.0,,0 days 01:15:52.121000,0 days 00:00:31.835000,0 days 00:00:43.224000,0 days 00:00:28.942000,263.0,227.0,,234.0,SOFT,3.0,True,False,1,,,104.001,31.835,43.224,28.942
VER,1,Red Bull Racing,22,,6.0,0 days 01:19:21.918000,,,0 days 00:00:43.015000,0 days 00:00:27.805000,272.0,237.0,256.0,264.0,SOFT,1.0,True,False,1,,,,,43.015,27.805
VER,1,Red Bull Racing,23,0 days 00:01:26.203000,6.0,,,0 days 00:00:28.136000,0 days 00:00:34.587000,0 days 00:00:23.480000,313.0,264.0,252.0,322.0,SOFT,2.0,True,True,1,,,86.203,28.136,34.587,23.48
VER,1,Red Bull Racing,24,,6.0,,0 days 01:24:26.769000,0 days 00:00:38.393000,0 days 00:00:44.234000,,214.0,227.0,,214.0,SOFT,3.0,True,False,1,,,,38.393,44.234,
PIA,81,McLaren,1,,1.0,0 days 00:14:23.899000,,,0 days 00:00:49.061000,0 days 00:00:34.947000,272.0,237.0,215.0,169.0,INTERMEDIATE,1.0,True,False,1,,,,,49.061,34.947
PIA,81,McLaren,2,0 days 00:01:38.284000,1.0,,,0 days 00:00:31.134000,0 days 00:00:39.802000,0 days 00:00:27.348000,284.0,244.0,226.0,291.0,INTERMEDIATE,2.0,True,True,1,,,98.284,31.134,39.802,27.348
PIA,81,McLaren,3,0 days 00:02:04.359000,1.0,,,0 days 00:00:39.297000,0 days 00:00:46.515000,0 days 00:00:38.547000,239.0,227.0,227.0,125.0,INTERMEDIATE,3.0,True,True,1,,,124.359,39.297,46.515,38.547
